timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1691181066154,665,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,665,0,232
1691181066215,655,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,655,0,241
1691181066271,673,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,672,0,252
1691181066317,658,Get Search,200,OK,TC5: Spike Testing 1-1,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,658,0,235
1691181066447,622,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,622,0,235
1691181066475,628,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,628,0,239
1691181066590,649,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,649,0,224
1691181066654,631,Get Search,200,OK,TC5: Spike Testing 1-2,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,631,0,224
1691181066692,691,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,691,0,226
1691181066739,735,Get Search,200,OK,TC5: Spike Testing 1-3,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,734,0,224
1691181066819,763,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,763,0,228
1691181066871,763,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,763,0,223
1691181066944,771,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,771,0,227
1691181066976,817,Get Search,200,OK,TC5: Spike Testing 1-1,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,817,0,229
1691181067070,837,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,837,0,223
1691181067104,861,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,861,0,223
1691181067239,779,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,778,0,234
1691181067285,759,Get Search,200,OK,TC5: Spike Testing 1-2,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,759,0,223
1691181067383,699,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,699,0,223
1691181067474,667,Get Search,200,OK,TC5: Spike Testing 1-3,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,667,0,231
1691181067582,641,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,641,0,232
1691181067634,663,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,663,0,229
1691181067716,694,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,694,0,232
1691181067794,740,Get Search,200,OK,TC5: Spike Testing 1-1,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,739,0,243
1691181067907,758,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,758,0,224
1691181067965,751,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,750,0,225
